school,test,college,subject,style,direction,Remarks,polite,language,math,project
(10294)河海大学,统考,(013)信息学部（物联网工程学院）,(085400)(专业学位)电子信息,全日制,(06)电子与信息工程,1.06、09方向一起排名，全日制招生计划共47人，其中推免计划5人；07方向单独排名，全日制招生计划共30人，其中推免计划2人；08方向单独排名，全日制招生计划共16人，其中推免计划1人。2.不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(863)信号与系统
(10294)河海大学,统考,(007)信息学部（计算机与信息学院）,(085400)(专业学位)电子信息,非全日制,(02)电子与信息工程,1. 01 方向单独排名，全日制招生计划共96 人，其中推免计划20 人；非全日制招生计划6人。02 方向单独排名，全日制招生计划共49人，其中推免计划8 人；非全日制招生计划6 人。2. 不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(845)电子技术基础
(10294)河海大学,统考,(007)信息学部（计算机与信息学院）,(085400)(专业学位)电子信息,全日制,(02)电子与信息工程,1. 01 方向单独排名，全日制招生计划共96 人，其中推免计划20 人；非全日制招生计划6人。02 方向单独排名，全日制招生计划共49人，其中推免计划8 人；非全日制招生计划6 人。2. 不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(845)电子技术基础
(10294)河海大学,统考,(006)能源与电气学院,(085400)(专业学位)电子信息,全日制,(05)控制理论及其应用,不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(822)电路
(10294)河海大学,统考,(006)能源与电气学院,(085400)(专业学位)电子信息,全日制,(04)测控系统,不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(822)电路
(10294)河海大学,统考,(006)能源与电气学院,(085400)(专业学位)电子信息,非全日制,(03)电气自动化新技术,不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(822)电路
(10291)南京工业大学,单考,(006)电气工程与控制科学学院,(085400)(专业学位)电子信息,全日制,(03)智能科学与技术,备注：,(111)单独考试思想政治理论,(243)英语（单考),(621)数学（单考）,(820)自动控制原理
(10294)河海大学,统考,(007)信息学部（计算机与信息学院）,(085400)(专业学位)电子信息,全日制,(01)计算机及软件工程,1. 01 方向单独排名，全日制招生计划共96 人，其中推免计划20 人；非全日制招生计划6人。02 方向单独排名，全日制招生计划共49人，其中推免计划8 人；非全日制招生计划6 人。2. 不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(838)计算机技术基础
(10294)河海大学,统考,(006)能源与电气学院,(085400)(专业学位)电子信息,非全日制,(04)测控系统,不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(822)电路
(10294)河海大学,统考,(006)能源与电气学院,(085400)(专业学位)电子信息,非全日制,(05)控制理论及其应用,不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(822)电路
(10291)南京工业大学,单考,(006)电气工程与控制科学学院,(085400)(专业学位)电子信息,全日制,(02)电气工程自动化,备注：,(111)单独考试思想政治理论,(243)英语（单考),(621)数学（单考）,(820)自动控制原理
(10291)南京工业大学,统考,(020)计算机科学与技术学院,(085400)(专业学位)电子信息,全日制,(04)机器视觉【中法合作办学 勃艮第大学 Université de Bourgogne】,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(828)数据结构与操作系统
(10291)南京工业大学,单考,(006)电气工程与控制科学学院,(085400)(专业学位)电子信息,全日制,(01)工业控制及智能化,备注：,(111)单独考试思想政治理论,(243)英语（单考),(621)数学（单考）,(820)自动控制原理
(10291)南京工业大学,统考,(022)柔性电子（未来技术）学院,(085400)(专业学位)电子信息,全日制,(01)光电信息工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)电子技术基础
(10291)南京工业大学,统考,(020)计算机科学与技术学院,(085400)(专业学位)电子信息,全日制,(05)电子与通信工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(817)信号系统与数字电路
(10291)南京工业大学,统考,(020)计算机科学与技术学院,(085400)(专业学位)电子信息,全日制,(03)人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(828)数据结构与操作系统
(10291)南京工业大学,统考,(027)联合培养（盐城师范学院）,(085400)(专业学位)电子信息,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(828)数据结构与操作系统
(10291)南京工业大学,统考,(020)计算机科学与技术学院,(085400)(专业学位)电子信息,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(817)信号系统与数字电路
(10291)南京工业大学,统考,(006)电气工程与控制科学学院,(085400)(专业学位)电子信息,全日制,(03)智能科学与技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(820)自动控制原理
(10291)南京工业大学,统考,(020)计算机科学与技术学院,(085400)(专业学位)电子信息,全日制,(02)软件技术与应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(828)数据结构与操作系统
(10291)南京工业大学,统考,(020)计算机科学与技术学院,(085400)(专业学位)电子信息,全日制,(01)网络与服务计算,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(828)数据结构与操作系统
(10291)南京工业大学,统考,(006)电气工程与控制科学学院,(085400)(专业学位)电子信息,全日制,(01)工业控制及智能化,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(820)自动控制原理
(10291)南京工业大学,统考,(006)电气工程与控制科学学院,(085400)(专业学位)电子信息,全日制,(02)电气工程自动化,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(820)自动控制原理
(10295)江南大学,统考,(019)物联网工程学院,(085403)(专业学位)集成电路工程,全日制,(01)集成电路设计与应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(810)模拟与数字电子技术
